	code	representative
14208	2gtr_1	3rze_1
14209	1ecc_1	1gph_1
14210	1ao0_1	1gph_1
14211	3pik_1	5azs_1
14212	3d5k_1	5azs_1
14213	2pva_1	2z71_1
14214	2rg2_1	2hez_1
14215	2rlc_1	2hez_1
14216	2hez_1	2hez_1
14217	5iuy_1	5azs_1
14218	4csz_1	3rze_1
14219	4aj9_1	1m7s_1
14220	1nna_1	4hzz_1
14221	2gum_1	2gum_1
14222	5i6l_1	3rze_1
14223	4cya_1	4cyb_1
14224	1v5e_1	1v5e_1
14225	1nr1_1	1gtm_1
14226	4tnp_1	2hek_1
14227	1a4e_1	1m7s_1
14228	1rr9_1	1rr9_1
14229	4wv9_1	5afm_1
14230	2wn9_1	5afm_1
14231	1b08_1	4zrw_1
14232	1vrw_2	3rze_1
14233	5fjv_1	5afm_1
14234	1siq_1	3rze_1
14235	2d39_1	2j5z_1
14236	4n4j_1	4n4j_1
14237	3b9y_1	3b9w_1
14238	1prn_1	1prn_1
14239	1h6s_1	1prn_1
14240	3otm_1	3rze_1
14241	2nxg_1	2ef9_1
14242	1h7k_1	1m7s_1
14243	4e37_1	1m7s_1
14244	3l77_1	3rze_1
14245	1gx1_1	1w55_1
14246	1m73_1	3rze_1
14247	1ek9_1	1tqq_1
14248	1tqq_1	1tqq_1
14249	2wmz_1	1tqq_1
14250	1a4g_1	4hzz_1
14251	1inf_1	4mc7_1
14252	1b9s_1	4mc7_1
14253	1lco_1	3rze_1
14254	1sze_1	3rze_1
14255	1szf_1	3rze_1
14256	2fgr_1	2fgr_1
14257	4cof_1	4x5t_1
14258	4d7y_1	4ous_1
14259	2por_1	2por_1
14260	1mns_1	3rze_1
14261	3dwa_1	4rhr_1
14262	4rhr_1	4rhr_1
14263	4fg0_1	1uzg_1
14264	2e03_1	1cb5_1
14265	2e01_1	1cb5_1
14266	2dzy_1	1cb5_1
14267	2e00_1	1cb5_1
14268	2dzz_1	1cb5_1
14269	2e02_1	1cb5_1
14270	4hzv_1	4hzz_1
14271	4hzy_1	4hzz_1
14272	1fxz_1	1fxz_1
14273	1ud1_1	1fxz_1
14274	1ucx_1	1fxz_1
14275	4lse_1	3uu2_1
14276	3fpv_1	2a2l_1
14277	4e6u_1	3r0s_1
14278	1nsf_1	1nsf_1
14279	1lvw_1	1mc3_1
14280	3nn3_1	2vxh_1
14281	4m05_1	2vxh_1
14282	3nn4_1	2vxh_1
14283	3nn1_1	2vxh_1
14284	4m09_1	2vxh_1
14285	1hk9_1	1kq2_1
14286	2y90_1	1kq2_1
14287	4xq3_1	1lnx_2
14288	2ptm_1	2ptm_1
14289	2chc_1	2chc_1
14290	1uxa_1	4xl8_1
14291	4xvx_1	4xvx_1
14292	4wws_1	1t0t_1
14293	3kgf_1	5ckv_1
14294	2v1o_1	2v1o_1
14295	3mlb_2	2h29_1
14296	1ljo_1	1lnx_2
14297	2xu2_1	1v6t_1
14298	3htn_1	3htn_1
14299	1d7a_1	2ywx_1
14300	3gai_1	1wy1_1
14301	3gaj_1	1wy1_1
14302	3ci1_1	1wy1_1
14303	3gah_1	1wy1_1
14304	4apa_1	3rze_1
14305	4apb_1	3rze_1
14306	1aly_1	1aly_1
14307	1fb1_1	4uqf_1
14308	1kbj_1	3rze_1
14309	4pux_2	3c5o_1
14310	1d8a_1	3rze_1
14311	3mdd_1	3rze_1
14312	1ytd_1	2i14_1
14313	4xxf_1	4xxf_1
14314	4e79_1	3rze_1
14315	3gdc_1	2zwn_1
14316	3cag_1	3cag_1
14317	2ihw_1	1e2o_1
14318	5ilb_1	5ilb_1
14319	4myo_1	2ic7_1
14320	1d8w_1	3uxi_1
14321	2o23_1	3rze_1
14322	2o6b_1	3rze_1
14323	5ics_1	3rze_1
14324	5hs6_1	3rze_1
14325	2fwm_1	3rze_1
14326	1x92_1	3rze_1
14327	4ea7_1	2npo_1
14328	2yzj_1	2yzj_1
14329	3bzq_1	3rze_1
14330	3oa2_1	3o9z_1
14331	2uzh_1	1w55_1
14332	3lqk_1	3lqk_1
14333	5jbw_1	3rze_1
14334	3m9v_1	3rze_1
14335	1pvt_2	1pvt_2
14336	3g64_2	3rze_1
14337	2jla_3	3rze_1
14338	4c81_1	1w55_1
14339	3c5o_1	3c5o_1
14340	3o9z_1	3o9z_1
14341	3flu_1	3rze_1
14342	4lvc_1	3x2e_1
14343	5inf_1	3rze_1
14344	4n72_1	1e2o_1
14345	4dn8_1	4zrw_1
14346	1f7l_1	3rze_1
14347	3e6a_1	1hdg_1
14348	1iqa_1	1jtz_1
14349	1uun_1	1uun_1
14350	2v9u_1	1uun_1
14351	1svl_1	1svl_1
14352	2re9_1	4en0_1
14353	2pg0_1	3rze_1
14354	1d7o_1	3rze_1
14355	3ktc_1	3ktc_1
14356	2rfr_1	2rfr_1
14357	3fxa_1	2xhz_1
14358	3c8w_1	3bh2_1
14359	2qeu_1	2qeu_1
14360	4efc_1	4nsl_1
14361	1p1g_1	3rze_1
14362	3n0q_1	3n0q_1
14363	3vnp_1	3rze_1
14364	3d7i_1	3d7i_1
14365	1m3s_1	1jeo_2
14366	3hvy_1	3jzl_1
14367	3gwp_1	3jzl_1
14368	3ebr_1	3rze_1
14369	3d4o_3	3d4o_3
14370	2otm_1	2otm_1
14371	4hur_1	2ic7_1
14372	3jzl_1	3jzl_1
14373	3grf_1	3rze_1
14374	4efd_1	3ij3_1
14375	2hx1_1	2hx1_1
14376	4oh1_1	3rze_1
14377	3fmc_1	3lwu_1
14378	2qzc_2	2qzc_2
14379	3n0v_1	3rze_1
14380	3fd0_1	3jzl_1
14381	2pfx_1	2pfx_1
14382	4b79_1	3rze_1
14383	3cea_1	3cea_1
14384	3da0_1	3d8m_1
14385	3s5n_1	3rze_1
14386	4pb1_1	5l27_1
14387	3tij_1	5l27_1
14388	5l27_1	5l27_1
14389	5l2b_1	5l27_1
14390	5l2a_1	5l27_1
14391	3gnc_1	3rze_1
14392	3tl6_1	3rze_1
14393	3r0o_1	3rze_1
14394	3s6o_1	3rxz_1
14395	3tsc_1	3rze_1
14396	3qbp_1	3rze_1
14397	4iv6_1	3rze_1
14398	4f47_1	3rze_1
14399	3oc7_1	3rze_1
14400	4hr3_1	3rze_1
14401	3ike_1	1w55_1
14402	3tl3_1	3rze_1
14403	3enn_1	3rze_1
14404	3r2n_1	3rze_1
14405	3ucx_1	3rze_1
14406	3nf4_1	3rze_1
14407	3qhx_1	5e4z_1
14408	4gk6_1	3rze_1
14409	3rrp_1	3rze_1
14410	4dz4_1	1gq6_1
14411	3o38_1	3rze_1
14412	3sz8_1	2ef9_1
14413	4f3w_1	3rze_1
14414	4f4a_1	3rze_1
14415	3tlf_1	3rze_1
14416	3svt_1	3rze_1
14417	3tk8_1	3rze_1
14418	4kam_1	5e4z_1
14419	3swx_1	3rze_1
14420	3r9q_1	3rze_1
14421	3s82_2	4odj_1
14422	3rv2_2	4odj_1
14423	4qgc_1	3rze_1
14424	3n74_1	3rze_1
14425	3i4e_1	3i4e_1
14426	4f3y_1	1vm6_1
14427	3r7k_1	3rze_1
14428	3r9t_1	3rze_1
14429	3r9s_1	3rze_1
14430	3eol_1	3i4e_1
14431	3e5b_1	3i4e_1
14432	3uve_1	3rze_1
14433	3v9o_1	3v9o_1
14434	3sf6_1	3rze_1
14435	3oce_1	3rze_1
14436	3oi9_1	3rze_1
14437	3pzy_1	3rze_1
14438	3moy_1	3rze_1
14439	3pgx_1	3rze_1
14440	4j5i_2	3pvj_1
14441	3tde_1	4odj_1
14442	3qxi_1	3rze_1
14443	3qxz_1	3rze_1
14444	3qmj_1	3rze_1
14445	3n58_1	3x2e_1
14446	3p91_1	4yhr_1
14447	5jgf_1	3var_1
14448	4d2g_1	4yhr_1
14449	1jg8_1	3wlx_1
14450	5jbx_1	3rze_1
14451	5hp8_1	3rze_1
14452	3s5o_1	3rze_1
14453	4am3_1	4nbq_1
14454	3ahu_1	1kq2_1
14455	4emp_1	3rze_1
14456	3n3y_1	3n3y_1
14457	1jtz_1	1jtz_1
14458	2oie_1	4qgp_1
14459	2ptg_2	3rze_1
14460	5jh9_1	3var_1
14461	2gw8_1	3rze_1
14462	2p6t_1	3i4p_1
14463	3n5i_1	2drh_1
14464	3n2w_1	2drh_1
14465	3hd6_1	3b9w_1
14466	4lto_1	4lto_1
14467	5fo2_1	1f86_2
14468	1sok_1	1f86_2
14469	3gps_1	1f86_2
14470	3ei0_1	4x5t_1
14471	2xq9_1	4x5t_1
14472	2xq3_1	4x5t_1
14473	4ire_1	4x5t_1
14474	5iux_1	4x5t_1
14475	3hwu_1	3hwu_1
14476	4qkw_1	4qkw_1
14477	4lej_1	4lej_1
14478	1rp0_1	1rp0_1
14479	2w8n_1	3rze_1
14480	3tlt_1	4x5t_1
14481	4ilc_1	4x5t_1
14482	3tls_1	4x5t_1
14483	4il9_1	4x5t_1
14484	3uu3_1	4x5t_1
14485	3tlw_1	4x5t_1
14486	3tlv_1	4x5t_1
14487	3tlu_1	4x5t_1
14488	4lcq_1	1gkq_1
14489	3bss_1	2npo_1
14490	2qga_1	4nsl_1
14491	4y9v_1	4y9v_1
14492	2qg8_1	3rze_1
14493	4flc_1	1yis_1
14494	4ffx_1	1yis_1
14495	2pc5_1	3rze_1
14496	3m0k_1	4lsb_1
14497	3ak4_1	3rze_1
14498	3ond_1	3x2e_1
14499	1qk5_1	3rze_1
14500	1fsg_1	3rze_1
14501	2rdt_1	3rze_1
14502	3wnw_1	3vnx_1
14503	4c25_1	1dzu_1
14504	4c24_1	1dzu_1
14505	2pwy_1	3rze_1
14506	4eeb_1	2hn1_1
14507	2bbj_1	2hn1_1
14508	5j40_1	1svl_1
14509	3mkm_1	3rze_1
14510	5f9k_1	3rze_1
14511	4pch_1	4pch_1
14512	4mj0_1	4pch_1
14513	4pcg_1	4pch_1
14514	3exv_1	4xl8_1
14515	3exw_1	4xl8_1
14516	4f4l_1	4lto_1
14517	2wr8_1	2wr8_1
14518	1mc3_1	1mc3_1
14519	1mq0_1	3rze_1
14520	4p9d_1	1wkq_1
14521	3eor_1	1w55_1
14522	2qe3_1	4en0_1
14523	2rjk_1	4en0_1
14524	2rjl_1	4en0_1
14525	3t88_1	3rze_1
14526	3q98_1	3q98_1
14527	4rhe_1	2ejb_2
14528	3vee_1	2hag_1
14529	3qns_1	2hag_1
14530	3ved_1	2hag_1
14531	1z6b_4	3rze_1
14532	3atf_1	3syp_1
14533	2e4f_1	3syp_1
14534	3vsq_1	3syp_1
14535	4hpv_1	4l4q_1
14536	3nj4_1	3x2e_1
14537	1tgv_1	3rze_1
14538	1q1l_1	4ecd_1
14539	3wtc_1	3rze_1
14540	3e6g_1	5e4z_1
14541	1q5n_1	3rze_1
14542	3r5c_1	5e3p_1
14543	5hvd_1	4lto_1
14544	5hvx_1	4lto_1
14545	4o0l_1	3rze_1
14546	4hgn_1	3rze_1
14547	1e7w_1	3rze_1
14548	4r9r_1	3rze_1
14549	2p56_1	1ro8_2
14550	4adz_1	3aai_1
14551	3fz0_1	3rze_1
14552	3awd_1	3rze_1
14553	1u5x_1	1u5x_1
14554	3k6n_1	3syp_1
14555	1n9p_1	3syp_1
14556	3so2_1	3rze_1
14557	4p2v_1	4p2v_1
14558	2ohy_1	1gk3_1
14559	3lvf_1	1hdg_1
14560	2jf2_1	3r0s_1
14561	4jpg_1	3rze_1
14562	2j9c_1	3rze_1
14563	3sta_1	3rze_1
14564	4p7v_1	3rze_1
14565	4oiw_1	3var_1
14566	3r6h_1	3rze_1
14567	3u2z_1	3rze_1
14568	2a5l_2	4la4_1
14569	4xgi_1	1gtm_1
14570	3woh_1	3rze_1
14571	3swo_1	3rze_1
14572	1mzb_2	2o03_1
14573	1px2_1	1px2_1
14574	1pw9_1	4zrw_1
14575	4gzo_1	4hzz_1
14576	4gzs_1	4hzz_1
14577	4k3y_1	4mc7_1
14578	4lml_1	4x5t_1
14579	4lmj_1	4x5t_1
14580	4lmk_1	4x5t_1
14581	3hon_1	3hon_1
14582	2a1y_1	3rze_1
14583	1xky_1	3rze_1
14584	2pfm_1	3rze_1
14585	1xmp_1	2ywx_1
14586	2d30_1	3rze_1
14587	4pz2_1	3rze_1
14588	4b40_1	1m7s_1
14589	4b2y_1	1m7s_1
14590	4b5k_1	1m7s_1
14591	4b31_1	1m7s_1
14592	4aum_1	1m7s_1
14593	4aul_1	1m7s_1
14594	5fld_1	3rze_1
14595	5fjl_1	3rze_1
14596	4d3g_1	3m05_1
14597	2brx_1	3rze_1
14598	2nwq_1	3rze_1
14599	5j5r_1	3rze_1
14600	4dw1_1	3i5d_1
14601	3i5d_1	3i5d_1
14602	4dw0_1	3i5d_1
14603	3h9v_1	3i5d_1
14604	2z71_1	2z71_1
14605	1r9y_1	1r9y_1
14606	1r9x_1	1r9y_1
14607	1r9z_1	1r9y_1
14608	1i81_1	1lnx_2
14609	5jvo_1	3cag_1
14610	1kkc_1	1my6_1
14611	2o4v_1	2o4v_1
14612	4m3m_1	4mc7_1
14613	1coj_1	1my6_1
14614	4gu3_1	4gu3_1
14615	3b6n_1	1w55_1
14616	5kvc_1	3rze_1
14617	3bkt_1	2hza_1
14618	4fiu_1	2wr0_1
14619	4f23_1	2wr0_1
14620	4ijq_1	3rze_1
14621	1o91_1	4ous_1
14622	2iz5_1	3rze_1
14623	4e2c_1	4e2c_1
14624	4mlj_1	3rze_1
14625	4rle_1	3m05_1
14626	3sj7_1	3rze_1
14627	3ww2_1	4q0p_1
14628	3mko_1	3mko_1
14629	3fnn_1	3hzg_1
14630	5hia_1	3rze_1
14631	3wbb_1	3wbb_1
14632	4aho_1	4n4p_1
14633	5t13_1	3rze_1
14634	1q5h_1	3rze_1
14635	3uxi_1	3uxi_1
14636	4g3p_1	2v0h_1
14637	4ahq_1	4n4p_1
14638	4ah7_1	4n4p_1
14639	4kcf_2	3rze_1
14640	2rhr_1	3rze_1
14641	2rh4_1	3rze_1
14642	5lvu_1	3rze_1
14643	4ibo_1	3rze_1
14644	2ae8_1	5dnl_1
14645	3ge9_2	3hzg_1
14646	4c21_1	1fui_3
14647	4c22_1	1fui_3
14648	5hjf_1	4cyb_1
14649	5i48_1	4pga_1
14650	4qsh_1	3rze_1
14651	1kam_1	2h29_1
14652	3lc7_1	1hdg_1
14653	1nh7_2	4yb5_1
14654	1ivh_1	3rze_1
14655	1ukw_2	3rze_1
14656	2ap9_1	3rze_1
14657	1kke_1	1kke_1
14658	1eac_1	1e2o_1
14659	3rpx_1	1p32_1
14660	4dgr_1	4hzz_1
14661	3c3v_1	1fxz_1
14662	2d5f_1	1fxz_1
14663	2ea7_1	4lej_1
14664	2eaa_1	4lej_1
14665	2ieq_1	2ieq_1
14666	1i7l_2	1px2_1
14667	1egc_1	3rze_1
14668	1ege_1	3rze_1
14669	1udy_1	3rze_1
14670	4d8m_1	4d8m_1
14671	3gb9_1	3rze_1
14672	4pga_1	4pga_1
14673	2v1p_1	2ycn_1
14674	2oqx_1	2ycn_1
14675	2v0y_1	2ycn_1
14676	1zsp_1	1my6_1
14677	1szx_1	1my6_1
14678	1ap5_1	1my6_1
14679	1zte_1	1my6_1
14680	2p4k_1	1my6_1
14681	1zuq_1	1my6_1
14682	2qka_1	1my6_1
14683	1em1_1	1my6_1
14684	1qnm_1	1my6_1
14685	1ja8_1	1my6_1
14686	3c3s_1	1my6_1
14687	3c3t_1	1my6_1
14688	1pl4_1	1my6_1
14689	1luv_1	1my6_1
14690	2qkc_1	1my6_1
14691	1var_1	1my6_1
14692	1pm9_1	1my6_1
14693	2gds_1	1my6_1
14694	1luw_1	1my6_1
14695	1djo_1	4pga_1
14696	1z0e_1	1rr9_1
14697	2hki_1	1hdg_1
14698	2glf_1	2glf_1
14699	1agx_1	4pga_1
14700	1t5f_1	4hze_1
14701	1tbj_1	4hze_1
14702	1ta1_1	4hze_1
14703	1tbh_1	4hze_1
14704	1p8n_1	4hze_1
14705	1p8s_1	4hze_1
14706	1t4p_1	4hze_1
14707	1p8q_1	4hze_1
14708	1tbl_1	4hze_1
14709	1p8m_1	4hze_1
14710	1p8o_1	4hze_1
14711	1p8p_1	4hze_1
14712	3cdj_1	4nbq_1
14713	3cdi_1	4nbq_1
14714	3c74_1	3rze_1
14715	1llq_1	3wja_1
14716	1umg_1	3r1m_1
14717	4knt_1	3rze_1
14718	1c9y_1	3rze_1
14719	4e4e_1	1my6_1
14720	3lsu_1	1my6_1
14721	4f6e_1	1my6_1
14722	3gr6_1	3rze_1
14723	4wsg_1	4wsg_1
14724	2b9b_1	4wsg_1
14725	1pg6_2	1pg6_2
14726	2gzl_1	1w55_1
14727	4p13_1	3rze_1
14728	1bhg_1	3k46_1
14729	3r3j_1	1gtm_1
14730	1jqi_1	3rze_1
14731	4qkv_1	4qkw_1
14732	2o0o_1	4en0_1
14733	1ipk_1	4lej_1
14734	1ipj_1	4lej_1
14735	3b8f_1	3b8f_1
14736	1cwu_1	3rze_1
14737	1zv2_1	3rze_1
14738	2dwt_1	3rze_1
14739	3afo_1	1y3h_1
14740	2tnf_1	4en0_1
14741	1n70_3	3rze_1
14742	3rn4_1	1my6_1
14743	5jzs_1	3rze_1
14744	2vgf_1	3rze_1
14745	2vgg_1	3rze_1
14746	2vgb_1	3rze_1
14747	1u7t_1	3rze_1
14748	1e3s_1	3rze_1
14749	3mxl_1	3rze_1
14750	1xtz_1	3rze_1
14751	1nsq_1	3rze_1
14752	3h8y_1	3rze_1
14753	1ybv_1	3rze_1
14754	4oop_1	3rze_1
14755	2ep5_1	3rze_1
14756	1cl1_1	4itg_1
14757	4itg_1	4itg_1
14758	4s1k_1	4s1k_1
14759	3nwl_1	1m7s_1
14760	1g2o_1	3rze_1
14761	2fie_1	1spi_1
14762	1eji_1	4bhd_1
14763	3m2l_1	3rze_1
14764	4p24_1	3rze_1
14765	1f4j_1	1m7s_1
14766	4r2w_1	3rze_1
14767	4yjk_1	3rze_1
14768	2ewh_1	3rze_1
14769	3g1u_1	3x2e_1
14770	1nlq_1	1k5j_1
14771	3m0y_1	3m0y_1
14772	3m0h_1	3m0y_1
14773	3itt_1	3m0y_1
14774	3m0v_1	3m0y_1
14775	2hcv_1	3m0y_1
14776	3itl_1	3m0y_1
14777	4gji_1	3m0y_1
14778	5l39_1	3rze_1
14779	2zwn_1	2zwn_1
14780	3hzg_1	3hzg_1
14781	1ezw_1	1z69_1
14782	4koq_1	3ra0_1
14783	1gn6_1	1my6_1
14784	1ids_1	1my6_1
14785	1gn3_1	1my6_1
14786	2cau_1	4lej_1
14787	1xq1_2	3rze_1
14788	2hx0_1	2p6y_1
14789	2nmu_1	2p6y_1
14790	1xrj_1	1xrj_1
14791	1ue1_1	1eqq_1
14792	3afp_1	1eqq_1
14793	1x3e_1	1eqq_1
14794	4m98_1	2npo_1
14795	2ae1_2	3rze_1
14796	1xxq_1	1x1v_1
14797	1e5f_1	5e4z_1
14798	2bvc_1	4hpp_1
14799	5fif_1	3rze_1
14800	4ex8_1	3rze_1
14801	4osp_1	3rze_1
14802	4kwh_1	3rze_1
14803	4myn_1	4myn_1
14804	4myf_1	4myn_1
14805	2b4r_1	1hdg_1
14806	5u8p_1	3rze_1
14807	4m9a_1	3rze_1
14808	5va8_1	3rze_1
14809	1sq6_2	3rze_1
14810	1xiq_1	3rze_1
14811	3js9_1	3rze_1
14812	4nim_3	3rze_1
14813	3m1x_1	3rze_1
14814	3rd8_1	3rze_1
14815	3t7c_1	3rze_1
14816	3oj6_1	3rze_1
14817	4tv4_1	3rze_1
14818	3lqw_1	3rze_1
14819	3f0d_2	1w55_1
14820	3ftp_1	3rze_1
14821	3he2_1	3rze_1
14822	4e98_1	3rze_1
14823	4tu1_1	3rze_1
14824	3fvb_1	5d8q_1
14825	3hja_1	1hdg_1
14826	4iyq_1	3rze_1
14827	3gtd_1	3rze_1
14828	3si9_1	3rze_1
14829	3d64_1	3x2e_1
14830	4di1_1	3rze_1
14831	3ld3_1	3rze_1
14832	3t5s_1	3rze_1
14833	3gk3_1	3rze_1
14834	3kx6_1	3rze_1
14835	3ixc_1	3rze_1
14836	3ijp_1	3rze_1
14837	3k2e_1	3rze_1
14838	3myb_1	3rze_1
14839	3oib_2	3rze_1
14840	3u0g_1	3rze_1
14841	4di6_1	3rze_1
14842	3r1i_1	3rze_1
14843	3l0d_2	1hdg_1
14844	3mbq_1	3rze_1
14845	3njd_2	3rze_1
14846	3ocf_1	3rze_1
14847	3sth_3	1hdg_1
14848	3oec_1	3rze_1
14849	3mpz_1	3rze_1
14850	3fs2_1	2ef9_1
14851	3ppi_1	3rze_1
14852	3eg4_1	3rze_1
14853	3f9i_1	3rze_1
14854	4lgo_1	4lgo_1
14855	4lhr_1	3rze_1
14856	1y13_1	3rze_1
14857	4o5m_1	3rze_1
14858	3m0n_1	3rze_1
14859	3lze_1	3rze_1
14860	2a0s_1	3rze_1
14861	3ge4_1	3rze_1
14862	4fkx_1	3rze_1
14863	4o5o_1	3rze_1
14864	4o6r_1	3rze_1
14865	4ni5_1	3rze_1
14866	2jjx_1	3rze_1
14867	4lvu_1	3rze_1
14868	4kms_1	3rze_1
14869	4u7j_1	4u7j_1
14870	4mow_1	3rze_1
14871	5v96_5	3x2e_1
14872	1x9g_1	1x9g_1
14873	4one_1	3rze_1
14874	4mf4_1	1izc_1
14875	4weo_1	3rze_1
14876	5unl_1	3rze_1
14877	4jig_1	3rze_1
14878	5umf_1	3ovp_1
14879	3ndn_1	5e4z_1
14880	4lsm_2	1hdg_1
14881	4o6v_1	3rze_1
14882	4k6c_1	3rze_1
14883	4p8r_1	1hdg_1
14884	3ezl_1	3rze_1
14885	5tnx_1	3rze_1
14886	1zwl_1	4la4_1
14887	5eyt_1	1yis_1
14888	4jpr_1	3rze_1
14889	4i7u_1	3rze_1
14890	2e9f_1	3rze_1
14891	4mb8_1	4d12_1
14892	3sss_1	3rze_1
14893	3mkh_1	3mkh_1
14894	2wre_1	2wr0_1
14895	2wr7_1	2wr0_1
14896	2wrd_1	2wr0_1
14897	2wr3_1	2wr0_1
14898	2yfn_1	2yfn_1
14899	2ep7_2	1hdg_1
14900	4pvf_1	4bhd_1
14901	3hfn_1	3hfo_1
14902	3cpr_1	3rze_1
14903	1v3w_1	3rze_1
14904	3a9r_1	1fui_3
14905	2vzb_1	2vzb_1
14906	4mt1_1	4mt1_1
14907	3rer_1	1kq2_1
14908	4pno_1	1kq2_1
14909	1wsa_1	4pga_1
14910	1ax4_1	2ycn_1
14911	3syp_1	3syp_1
14912	3sya_1	3syp_1
14913	3syc_1	3syp_1
14914	4jp5_1	3rze_1
14915	1izc_1	1izc_1
14916	2r96_1	4la4_1
14917	2b8t_1	3rze_1
14918	1ak5_1	3rze_1
14919	3fow_1	3rze_1
14920	1q1g_1	3rze_1
14921	3bsd_1	3bsd_1
14922	3vdi_1	3bsd_1
14923	1h7z_1	4wyj_1
14924	3jru_1	3ij3_1
14925	2yhm_1	2yhm_1
14926	3kdz_2	1gk3_1
14927	3kdy_2	1gk3_1
14928	2rjr_1	1gk3_1
14929	1tj7_2	3rze_1
14930	2hve_1	3rze_1
14931	1jxv_1	3rze_1
14932	1ucn_1	3rze_1
14933	3k6c_1	3k6c_1
14934	1a9t_1	3rze_1
14935	1pbn_1	3rze_1
14936	1nsk_1	3rze_1
14937	1ekx_1	4ekn_1
14938	1bhn_1	3rze_1
14939	1ww9_1	1ww9_1
14940	1pze_1	1hyg_1
14941	4plz_1	3rze_1
14942	1t2e_1	3rze_1
14943	3zh2_1	3rze_1
14944	1t24_1	3rze_1
14945	1ceq_1	3rze_1
14946	1cet_1	3rze_1
14947	1oc4_1	3rze_1
14948	1ja9_1	3rze_1
14949	1t6j_1	1gk3_1
14950	2wlt_1	4pga_1
14951	5jo9_1	3rze_1
14952	3zqa_1	3rze_1
14953	3spg_1	3syp_1
14954	3jyc_1	3syp_1
14955	3sph_1	3syp_1
14956	5kuk_1	3syp_1
14957	1lo7_1	1lo7_1
14958	4ror_2	1hyg_1
14959	2yyk_1	2yyk_1
14960	2yyg_1	2yyk_1
14961	3ng0_1	4hpp_1
14962	2nuh_2	3rze_1
14963	1tjv_1	3rze_1
14964	1tju_1	3rze_1
14965	1k7w_1	3rze_1
14966	1hy1_1	3rze_1
14967	1auw_1	3rze_1
14968	1yis_1	1yis_1
14969	1u15_1	3rze_1
14970	1hy0_1	3rze_1
14971	1n7g_1	3rze_1
14972	1k62_1	3rze_1
14973	1aos_1	3rze_1
14974	1cb0_1	3rze_1
14975	3ejc_1	3d8m_1
14976	3d8m_1	3d8m_1
14977	3eh0_1	3rze_1
14978	2zqy_1	1hyg_1
14979	1dbr_1	3rze_1
14980	1xqm_1	3rze_1
14981	3qy9_1	1vm6_1
14982	3a2s_1	3a2s_1
14983	2xgw_1	3rze_1
14984	1l3a_1	3ra0_1
14985	3k9a_1	2zfc_1
14986	3p19_1	3rze_1
14987	1r3u_1	3rze_1
14988	2d5k_1	3rze_1
14989	4mu4_1	5dnl_1
14990	3i7t_1	3i7t_1
14991	2zat_1	3rze_1
14992	1k5j_1	1k5j_1
14993	4m35_1	3rze_1
14994	4m33_1	3rze_1
14995	4m34_1	3rze_1
14996	4m32_1	3rze_1
14997	2fn3_1	4mpr_1
14998	4juc_1	4mpr_1
14999	1po7_1	4mpr_1
15000	4ju8_1	4mpr_1
15001	4mpr_1	4mpr_1
15002	4mzx_1	4mpr_1
15003	4jd5_1	4mpr_1
15004	4gp9_1	4mpr_1
15005	4gm4_1	4mpr_1
15006	2v3w_1	4mpr_1
15007	1bfd_1	4mpr_1
15008	3fzn_1	4mpr_1
15009	4gpe_1	4mpr_1
15010	4gm0_1	4mpr_1
15011	4gm1_1	4mpr_1
15012	4gg1_1	4mpr_1
15013	4mq5_1	4mpr_1
15014	4mpp_1	4mpr_1
15015	4ju9_1	4mpr_1
15016	4jua_1	4mpr_1
15017	4jub_1	4mpr_1
15018	1pi3_1	4mpr_1
15019	4jud_1	4mpr_1
15020	4mpj_1	4mpr_1
15021	1f61_1	3i4e_1
15022	1f8i_1	3i4e_1
15023	2w8s_1	2w8s_1
15024	4m6u_1	3rze_1
15025	2h31_1	3rze_1
15026	1i0a_1	3rze_1
15027	1ihc_1	3rze_1
15028	1jlj_1	3rze_1
15029	3gb4_1	3gb4_1
15030	5en4_1	3rze_1
15031	1qw9_1	3rze_1
15032	2bnd_1	3rze_1
15033	2bne_1	3rze_1
15034	1hl2_1	4n4p_1
15035	1fdy_1	4n4p_1
15036	3occ_1	3rze_1
15037	1pr0_1	3rze_1
15038	1x7g_1	3rze_1
15039	4mok_1	4mok_1
15040	4moi_1	4mok_1
15041	4moe_1	4mok_1
15042	4mog_1	4mok_1
15043	2hig_1	2hig_1
15044	2g2d_1	1wy1_1
15045	3k73_1	1hdg_1
15046	3lc1_1	1hdg_1
15047	3k9q_1	1hdg_1
15048	3hq4_1	1hdg_1
15049	3ksd_1	1hdg_1
15050	2ix5_1	3rze_1
15051	3doc_1	1hdg_1
15052	1ywg_1	1hdg_1
15053	4fnq_1	2yfn_1
15054	5jfn_1	5dbv_1
15055	1ynb_2	1yoy_2
15056	2bjf_1	2hez_1
15057	2yx7_1	2yx7_1
15058	1buc_1	3rze_1
15059	4l1f_1	3rze_1
15060	3fyo_1	2ef9_1
15061	3fyp_1	2ef9_1
15062	3qpy_1	2ef9_1
15063	3qpz_1	2ef9_1
15064	4jte_1	2ef9_1
15065	4jtj_1	2ef9_1
15066	4jtk_1	2ef9_1
15067	3ste_1	2ef9_1
15068	3stc_1	2ef9_1
15069	3stf_1	2ef9_1
15070	2qkf_1	2ef9_1
15071	4jtl_1	2ef9_1
15072	4jtg_1	2ef9_1
15073	4jth_1	2ef9_1
15074	4jti_1	2ef9_1
15075	4jtf_1	2ef9_1
